URL,Hotel Name,Region
https://www.airbnb.com/rooms/14230925?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-04-09&check_out=2025-04-14&children=0&infants=0&pets=0&photo_id=1633141322&source_impression_id=p3_1740886468_P3zMfQT2vnW-hofH&previous_page_section_name=1000,Spectacular apartment private room. Privare room,Spain
https://www.airbnb.com/rooms/43599314?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-21&check_out=2025-03-26&children=0&infants=0&pets=0&photo_id=1675150976&source_impression_id=p3_1740886468_P3Qgzgm0D-kku7xe&previous_page_section_name=1000,"Private Room in Getafe. 
Juan de la Cierva",Spain
https://www.airbnb.com/rooms/22203414?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-27&check_out=2025-04-01&children=0&infants=0&pets=0&photo_id=1816553730&source_impression_id=p3_1740886468_P3QJ23fA0CId11Pr&previous_page_section_name=1000,Single room with a mini-fridge in Pinto,Spain
https://www.airbnb.com/rooms/45712379?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-05-04&check_out=2025-05-09&children=0&infants=0&pets=0&photo_id=1501320445&source_impression_id=p3_1740886468_P3I_ZgTjFUCsBCyY&previous_page_section_name=1000,Peaceful,Spain
https://www.airbnb.com/rooms/1334304075722094649?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-07-01&check_out=2025-07-06&children=0&infants=0&pets=0&photo_id=2080484187&source_impression_id=p3_1740886468_P3MwxRkH6BEeqsFs&previous_page_section_name=1000,Sala Luminosa Sagrada Familia,Spain
https://www.airbnb.com/rooms/45412099?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-05-26&check_out=2025-05-31&children=0&infants=0&pets=0&photo_id=1684664753&source_impression_id=p3_1740886468_P3TwCCQ3XFo4yjj6&previous_page_section_name=1000,Spacious room in shared apartment.,Spain
https://www.airbnb.com/rooms/1364483995292925287?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-08-01&check_out=2025-08-06&children=0&infants=0&pets=0&photo_id=2096308349&source_impression_id=p3_1740886468_P3yhNBhPjVNB82_e&previous_page_section_name=1000,Room in shared apartment,Spain
https://www.airbnb.com/rooms/31505010?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-23&check_out=2025-03-28&children=0&infants=0&pets=0&photo_id=655835109&source_impression_id=p3_1740886468_P30SvrCG3v_kZAi4&previous_page_section_name=1000,Green room for 1 person,Spain
https://www.airbnb.com/rooms/747888410657177432?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-04-25&check_out=2025-04-30&children=0&infants=0&pets=0&photo_id=1895982543&source_impression_id=p3_1740886468_P3fKsO-ht5SJa1XT&previous_page_section_name=1000,Nice room next to the Metropolitan Stadium,Spain
https://www.airbnb.com/rooms/1168635705496249967?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=1957123044&source_impression_id=p3_1740886468_P3zppq6lJLDH0n7A&previous_page_section_name=1000,Cozy Private Room close to Forum Beaches / CCIB,Spain
https://www.airbnb.com/rooms/1124635666182892790?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-05-20&check_out=2025-05-25&children=0&infants=0&pets=0&photo_id=1873014172&source_impression_id=p3_1740886468_P3CjSLtglhPFaYKt&previous_page_section_name=1000,Cuarto Jardin_ petit_ p/1 person- Madrid,Spain
https://www.airbnb.com/rooms/42579164?search_mode=regular_search&adults=1&category_tag=Tag%3A8102&check_in=2025-03-21&check_out=2025-03-26&children=0&infants=0&pets=0&photo_id=1406585329&source_impression_id=p3_1740886468_P3Yt-PeqDi04t0xK&previous_page_section_name=1000,The Tree room.,Spain
https://www.airbnb.com/rooms/1033264326092931132?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-07&check_out=2025-03-13&children=0&infants=0&pets=0&photo_id=1826502772&source_impression_id=p3_1740886468_P37q22tb_2Dn_Ebm&previous_page_section_name=1000,Pleasant Apartment in the center of Madrid,Spain
https://www.airbnb.com/rooms/19428759?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-17&check_out=2025-03-22&children=0&infants=0&pets=0&photo_id=536509812&source_impression_id=p3_1740886468_P38M0L0rT-2Vu7zx&previous_page_section_name=1000,Cozy double room well connected to city center.,Spain
https://www.airbnb.com/rooms/35868790?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-04-11&check_out=2025-04-16&children=0&infants=0&pets=0&photo_id=833655791&source_impression_id=p3_1740886468_P365aRzFmTC27mov&previous_page_section_name=1000,Cuarto Grande. 1 or 2 prsonas. Individual newspapers,Spain
https://www.airbnb.com/rooms/1303702471800938579?search_mode=regular_search&adults=1&category_tag=Tag%3A8661&check_in=2025-03-29&check_out=2025-04-03&children=0&infants=0&pets=0&photo_id=2069599137&source_impression_id=p3_1740886468_P3T15txTtpqqQi49&previous_page_section_name=1000,Single Room Madrid,Spain
https://www.airbnb.com/rooms/1303702471800938579?search_mode=regular_search&adults=1&category_tag=Tag%3A8661&check_in=2025-03-29&check_out=2025-04-03&children=0&infants=0&pets=0&photo_id=2069599137&source_impression_id=p3_1740886473_P32_p9G-wCv_MBvX&previous_page_section_name=1000,Single Room Madrid,Spain
https://www.airbnb.com/rooms/759423968622083983?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2026-01-01&check_out=2026-01-06&children=0&infants=0&pets=0&photo_id=1760681910&source_impression_id=p3_1740886473_P3pBhB0SA9pXZeBa&previous_page_section_name=1000,Nice room for rent 200m from the beach,Spain
https://www.airbnb.com/rooms/779458926918428870?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=1614764299&source_impression_id=p3_1740886473_P3jvK8h3sCrUfLiy&previous_page_section_name=1000,Cozy room in Madrid.,Spain
https://www.airbnb.com/rooms/18790726?search_mode=regular_search&adults=1&category_tag=Tag%3A8102&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=310711556&source_impression_id=p3_1740886473_P3ymQ64Y7jYlr5gz&previous_page_section_name=1000,"BLUE ROOM: BRAND NEW, NEWLY RENOVATED",Spain
https://www.airbnb.com/rooms/39838022?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-05-05&check_out=2025-05-10&children=0&infants=0&pets=0&photo_id=902472347&source_impression_id=p3_1740886473_P3pgv2PT-gTslbT_&previous_page_section_name=1000,Room in Madrid,Spain
https://www.airbnb.com/rooms/6783327?search_mode=regular_search&adults=1&category_tag=Tag%3A8661&check_in=2025-03-15&check_out=2025-03-20&children=0&infants=0&pets=0&photo_id=1640279545&source_impression_id=p3_1740886473_P30BkimEmPAO6Sz1&previous_page_section_name=1000,MOON room in wonderful private area with Pools,Spain
https://www.airbnb.com/rooms/720153805208370050?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-04-14&check_out=2025-04-19&children=0&infants=0&pets=0&photo_id=1638438693&source_impression_id=p3_1740886473_P3PB8ZYTKWESm2UB&previous_page_section_name=1000,"Private single cozy room in Madrid, Madrid",Spain
https://www.airbnb.com/rooms/34071040?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-10&check_out=2025-03-15&children=0&infants=0&pets=0&photo_id=1230403585&source_impression_id=p3_1740886473_P3sCNxATQDlchfYd&previous_page_section_name=1000,Centrally located room in Madrid /minimum 2 nights,Spain
https://www.airbnb.com/rooms/49434542?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-29&check_out=2025-04-03&children=0&infants=0&pets=0&photo_id=1169194206&source_impression_id=p3_1740886473_P3dXIvyNbSxE1Jkj&previous_page_section_name=1000,Nice double room and very well connected.,Spain
https://www.airbnb.com/rooms/1160663801948080676?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-04-13&check_out=2025-04-18&children=0&infants=0&pets=0&photo_id=1911069542&source_impression_id=p3_1740886473_P3BgWfKYkcvVJ_wo&previous_page_section_name=1000,Ideal place at 15 mins from the center,Spain
https://www.airbnb.com/rooms/730368374197442543?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-10&check_out=2025-03-15&children=0&infants=0&pets=0&photo_id=1765047057&source_impression_id=p3_1740886473_P3Rn1hRbrZGWsg_a&previous_page_section_name=1000,Comfortable and bright room in Madrid,Spain
https://www.airbnb.com/rooms/1021699886930284372?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-04-08&check_out=2025-04-13&children=0&infants=0&pets=0&photo_id=1901636838&source_impression_id=p3_1740886473_P3K1ywxbrwDark4m&previous_page_section_name=1000,Room in Malaga master suite,Spain
